city,lat,lng,country,iso2,admin,capital,population,population_proper
El Picador,8.378031,-81.256209,Panama,PA,Veraguas,minor,,
Cochea Abajo,8.505118,-82.358783,Panama,PA,Chiriquí,minor,,
Mortí,8.841906,-77.979588,Panama,PA,Darién,minor,,
San Marcelo,8.272524,-81.159884,Panama,PA,Veraguas,minor,,
Pinogana,8.113012,-77.688506,Panama,PA,Darién,minor,,
Las Lajas,8.549626,-79.935206,Panama,PA,Panamá Oeste,minor,,
Piedras Gordas,8.524192,-80.911521,Panama,PA,Veraguas,minor,,
Hato Jobo,8.391979,-81.886196,Panama,PA,Ngöbe-Buglé,minor,,
La Enea,7.833333,-80.27417,Panama,PA,Los Santos,minor,,
Vista Alegre,8.927719,-79.702804,Panama,PA,Panamá Oeste,minor,,
Rovira Arriba,8.638217,-82.499646,Panama,PA,Chiriquí,minor,,
María Chiquita,9.43991,-79.754555,Panama,PA,Colón,minor,,
Buena Vista,9.273557,-79.695507,Panama,PA,Colón,minor,,
La Laguna,8.604086,-80.047161,Panama,PA,Panamá Oeste,minor,,
La Laguna,9.044041,-79.842152,Panama,PA,Panamá Oeste,minor,,
El Caño,8.401953,-80.517914,Panama,PA,Coclé,minor,,
Los Ángeles,8.522712,-82.199969,Panama,PA,Chiriquí,minor,,
Tocumen,9.089391,-79.383098,Panama,PA,Panamá,minor,,
Tolé,8.239893,-81.671679,Panama,PA,Chiriquí,minor,,
Santa Marta,8.514061,-82.698697,Panama,PA,Chiriquí,minor,,
Rodeo Viejo,8.112054,-81.316844,Panama,PA,Veraguas,minor,,
San Miguelito,9.050321,-79.470679,Panama,PA,Panamá,minor,,
San Félix,8.290631,-81.867021,Panama,PA,Chiriquí,minor,,
Plaza de Caisán,8.736715,-82.81968,Panama,PA,Chiriquí,minor,,
Valle de La Mina,8.664269,-82.23196,Panama,PA,Chiriquí,minor,,
La Colorada,7.823616,-80.555518,Panama,PA,Los Santos,minor,,
